ts_sec,open,high,low,close,volume
1766620800,2946.23,2955.92,2934.66,2945.9,161796.738
1766635200,2945.89,2947.27,2936.55,2940.83,112785.062
1766649600,2940.83,2946.0,2910.14,2923.51,342948.915
1766664000,2923.51,2969.99,2918.52,2959.68,453553.349
1766678400,2959.67,2966.49,2941.52,2955.15,296392.905
1766692800,2955.15,2955.43,2888.88,2902.32,466418.873
1766707200,2902.32,2994.0,2892.72,2963.76,1013287.489
1766721600,2963.76,2992.88,2950.79,2955.43,459938.641
1766736000,2955.44,2975.48,2953.55,2963.66,260876.346
1766750400,2963.65,2984.93,2893.0,2921.5,1235292.793
1766764800,2921.51,2934.28,2905.5,2924.5,379803.329
1766779200,2924.5,2938.0,2920.23,2926.82,162745.361
1766793600,2926.83,2932.24,2920.0,2931.98,105457.968
1766808000,2931.98,2936.66,2926.35,2931.47,97394.913
1766822400,2931.46,2939.82,2914.63,2929.58,238624.649
1766836800,2929.59,2932.72,2924.0,2925.53,104305.95
1766851200,2925.54,2929.7,2915.74,2929.6,112609.207
1766865600,2929.6,2959.84,2927.06,2947.61,241120.008
1766880000,2947.61,2950.63,2939.5,2942.34,123844.508
1766894400,2942.34,2946.29,2927.76,2937.96,165596.304
1766908800,2937.96,2946.46,2930.01,2942.99,171967.02
1766923200,2942.99,2959.99,2936.2,2948.0,227362.374
1766937600,2948.0,2953.5,2922.84,2932.18,259924.848
1766952000,2932.18,2954.5,2927.1,2949.6,207645.603
1766966400,2949.6,3047.89,2943.1,3042.3,1083093.395
1766980800,3042.3,3056.0,3001.0,3018.46,687977.921
1766995200,3018.47,3025.0,2955.36,2958.52,950738.037
1767009600,2958.52,2964.92,2908.58,2934.02,1464566.714
1767024000,2934.02,2944.79,2911.1,2930.88,572916.443
1767038400,2930.88,2943.2,2924.5,2936.45,216168.176
1767052800,2936.45,2955.01,2917.48,2950.6,352507.494
1767067200,2950.61,2957.5,2935.88,2949.43,264122.904
1767081600,2949.43,3003.0,2948.81,2977.85,745042.45
1767096000,2977.85,3008.67,2956.79,2988.48,972475.51
1767110400,2988.49,2993.6,2941.27,2970.32,632362.441
1767124800,2970.32,2974.8,2953.0,2972.22,193967.276
1767139200,2972.23,2983.97,2960.9,2969.18,288341.311
1767153600,2969.19,2978.4,2967.13,2975.52,145372.109
1767168000,2975.52,3002.01,2962.21,3000.48,376756.781
1767182400,3000.48,3027.73,2966.0,2984.3,933156.921
1767196800,2984.3,2996.43,2957.59,2970.21,451563.289
1767211200,2970.21,2984.05,2962.2,2970.4,216324.386
1767225600,2970.4,2988.48,2970.0,2979.01,133067.175
1767240000,2979.01,2982.78,2972.1,2977.18,122145.25
1767254400,2977.18,2991.94,2976.57,2988.0,127641.614
1767268800,2988.0,2993.91,2976.0,2988.44,221631.06
1767283200,2988.45,3005.0,2979.47,2994.06,272023.009
1767297600,2994.08,3008.56,2985.9,3002.49,201595.813
1767312000,3002.5,3034.36,2990.67,3021.04,462507.608
