ts_sec,open,high,low,close,volume
1755086400,201.05,205.07,194.6,197.49,15188567.65
1755100800,197.49,202.3,197.06,202.15,6054891.34
1755115200,202.14,203.41,199.86,201.58,3863218.07
1755129600,201.57,209.36,200.64,208.11,8273577.05
1755144000,208.11,210.1,204.2,205.8,8158301.37
1755158400,205.79,205.99,202.0,203.75,6766020.15
1755172800,203.74,205.64,186.47,194.84,24328780.96
1755187200,194.84,195.5,190.5,192.89,6865522.53
1755201600,192.89,193.21,187.25,192.39,5227936.38
1755216000,192.4,195.58,191.87,195.09,3669278.9
1755230400,195.09,197.98,194.33,196.88,3825880.63
1755244800,196.87,197.54,193.59,194.24,3457277.79
1755259200,194.25,196.1,184.27,185.45,11874154.63
1755273600,185.44,186.83,183.23,183.8,6742252.63
1755288000,183.8,188.18,183.26,185.62,3589824.39
1755302400,185.61,188.25,185.21,187.02,2705779.3
1755316800,187.03,189.53,186.01,189.02,2752549.86
1755331200,189.02,189.16,185.28,185.66,3274773.21
1755345600,185.66,189.39,185.09,188.72,3667557.42
1755360000,188.72,189.31,187.0,188.59,1852018.36
1755374400,188.6,190.0,187.83,189.52,1385765.92
1755388800,189.53,191.9,187.26,191.54,3332169.06
1755403200,191.53,193.44,191.22,191.79,2972831.89
1755417600,191.8,193.57,191.43,193.46,3272473.75
1755432000,193.46,195.42,191.81,195.38,3323514.16
1755446400,195.38,195.75,190.34,191.13,4180484.49
1755460800,191.12,193.34,190.78,190.92,2205638.45
1755475200,190.92,191.26,181.71,182.56,7726678.34
1755489600,182.57,183.39,180.12,180.54,5454053.12
1755504000,180.53,181.9,179.84,181.24,3438177.86
1755518400,181.24,183.23,180.39,182.98,4731013.29
1755532800,182.99,185.6,181.66,183.08,4292453.73
1755547200,183.08,184.9,181.97,182.84,2516069.52
1755561600,182.84,185.79,178.07,178.47,5290414.55
1755576000,178.46,180.5,177.25,180.04,3573413.46
1755590400,180.05,182.77,179.0,182.57,2775602.06
1755604800,182.57,183.37,177.32,177.9,7427084.12
1755619200,177.9,178.73,175.57,176.64,5230882.41
1755633600,176.65,179.44,175.76,176.13,2938377.69
1755648000,176.12,181.4,175.92,180.42,4286724.28
1755662400,180.42,181.72,179.75,180.45,2208230.67
1755676800,180.46,182.23,178.25,180.21,3496556.17
1755691200,180.2,185.0,177.44,182.95,8708446.45
1755705600,182.94,187.9,182.5,187.53,6378451.14
1755720000,187.52,187.91,185.75,187.9,2997682.6
1755734400,187.89,190.08,185.45,188.36,5667729.49
1755748800,188.35,188.64,185.8,186.93,3008433.32
1755763200,186.93,186.98,183.36,183.95,3672321.22
1755777600,183.94,186.36,181.35,181.57,7021626.5
1755792000,181.58,182.81,179.82,180.06,4877556.74
1755806400,180.06,181.81,179.33,180.25,2430452.11
1755820800,180.24,183.46,179.9,181.67,3089031.77
1755835200,181.67,184.29,181.65,183.88,2484616.66
1755849600,183.88,185.0,179.5,179.54,3477485.93
1755864000,179.55,195.39,177.14,193.45,20411381.17
1755878400,193.46,199.74,193.45,198.96,9319401.82
1755892800,198.97,202.5,198.37,200.68,5340502.43
1755907200,200.68,200.83,195.31,198.19,4822361.83
1755921600,198.2,208.82,198.12,205.29,9663442.65
