ts_sec,open,high,low,close,volume
1766620800,87627.4,87933.5,87466.9,87811.6,5633.524
1766635200,87811.6,87830.0,87617.1,87795.9,3874.387
1766649600,87795.9,87858.8,87219.0,87485.2,8305.291
1766664000,87485.2,88594.0,87360.7,88338.9,15360.367
1766678400,88339.0,88451.6,87947.8,88112.3,9470.156
1766692800,88112.3,88139.2,86902.1,87182.8,15152.527
1766707200,87182.8,89432.0,86824.8,88796.2,38115.137
1766721600,88796.2,89557.6,88300.5,88433.0,21937.337
1766736000,88433.0,88888.0,88380.0,88507.5,11419.104
1766750400,88507.6,89037.0,86619.9,87100.0,51437.502
1766764800,87100.0,87555.0,86760.4,87453.7,19187.707
1766779200,87453.7,87750.0,87266.6,87318.2,7874.95
1766793600,87318.3,87493.4,87203.0,87473.4,4564.436
1766808000,87473.4,87669.7,87374.5,87490.9,3525.475
1766822400,87490.9,87634.9,87324.6,87433.6,5166.212
1766836800,87433.6,87555.0,87264.8,87516.2,4515.048
1766851200,87516.3,87545.6,87397.5,87522.4,2442.758
1766865600,87522.3,87956.9,87455.5,87829.4,7080.18
1766880000,87829.5,87921.7,87674.4,87693.0,4818.273
1766894400,87693.1,87802.5,87566.0,87697.7,3595.942
1766908800,87697.7,87980.9,87676.4,87850.8,5882.811
1766923200,87850.9,88078.3,87762.2,87797.7,6369.212
1766937600,87797.6,87902.7,87448.4,87488.6,9230.702
1766952000,87488.7,88023.4,87402.6,87920.5,7463.024
1766966400,87920.4,90156.5,87778.5,90091.6,45213.489
1766980800,90091.5,90373.4,89448.1,89583.0,25464.187
1766995200,89583.0,89791.5,87520.1,87529.0,45300.356
1767009600,87529.1,88150.0,86760.0,87636.6,49719.631
1767024000,87636.4,87968.1,87259.6,87328.9,15239.929
1767038400,87328.9,87569.2,87043.4,87203.3,9066.617
1767052800,87203.2,87393.1,86789.0,87334.7,13438.983
1767067200,87334.7,87581.4,87105.6,87457.5,8171.089
1767081600,87457.5,88190.6,87455.5,87875.2,23327.302
1767096000,87875.3,89126.0,87788.2,88966.8,38901.923
1767110400,88966.8,89355.0,87910.4,88189.7,32511.331
1767124800,88189.8,88533.0,87833.2,88455.3,10394.632
1767139200,88455.2,88780.0,88134.9,88411.5,11679.228
1767153600,88411.6,88596.0,88280.1,88569.0,6284.482
1767168000,88568.9,89000.0,88339.9,88967.6,12440.16
