ts_sec,open,high,low,close,volume
1776211200,74106.9,74635.0,74085.0,74520.3,6386.687
1776214800,74520.3,74739.2,74450.8,74568.3,3793.236
1776218400,74568.3,74653.4,74142.7,74280.0,3803.95
1776222000,74280.0,74338.9,74123.6,74296.8,2219.931
1776225600,74296.8,74400.0,74211.3,74290.8,1828.487
1776229200,74290.7,74390.0,73822.6,73983.2,5600.465
1776232800,73983.1,74015.7,73822.0,73851.1,2724.877
1776236400,73851.0,73987.0,73449.0,73705.1,9147.153
1776240000,73705.2,74154.3,73640.1,74070.4,4910.157
1776243600,74070.4,74143.5,73868.0,73968.3,2961.195
1776247200,73968.3,74222.7,73750.0,73825.9,5354.748
1776250800,73825.9,74227.5,73825.9,74155.1,4233.263
1776254400,74155.0,74473.5,74001.1,74228.7,5486.241
1776258000,74228.8,74397.0,73769.5,74015.8,7645.902
1776261600,74015.9,74466.0,73776.5,74108.8,9303.464
1776265200,74108.8,74290.0,73540.0,73797.5,9855.922
1776268800,73797.5,74145.2,73714.9,73900.4,5052.861
1776272400,73900.3,74197.1,73873.8,74099.1,3734.784
1776276000,74099.0,74369.2,74028.0,74349.1,3731.718
1776279600,74349.1,75240.0,74311.9,74957.8,12055.2
1776283200,74957.7,74991.5,74466.5,74796.8,6702.826
1776286800,74796.7,74816.0,74498.6,74703.0,2535.824
1776290400,74703.1,75425.6,74696.0,74931.3,7850.458
1776294000,74931.3,74932.1,74579.0,74776.2,4110.422
1776297600,74776.3,74839.0,74400.0,74772.0,4289.958
1776301200,74772.1,74772.1,74415.0,74612.8,2427.54
1776304800,74612.8,75232.7,74556.7,74840.8,5925.41
1776308400,74840.7,75123.5,74825.1,74851.9,3008.342
1776312000,74851.9,75130.0,74675.4,74899.9,7685.073
1776315600,74900.0,75100.0,74852.4,75006.1,2772.243
1776319200,75006.0,75079.1,74801.8,74985.9,2797.074
1776322800,74985.9,75039.0,74590.3,74667.7,3790.884
1776326400,74667.7,74711.8,74466.9,74634.3,4804.128
1776330000,74634.2,74866.9,74550.0,74558.7,3450.627
